colony_id,x,y,frame,position,replicate,hours,x_um,y_um,x_bin,y_bin
769,352.05882352941177,286.3970588235294,197,pos18,rep2,16.416666666666664,22.883823529411767,18.61580882352941,"(20.0, 25.0]","(15.0, 20.0]"
775,339.23636363636365,207.01818181818183,201,pos18,rep2,16.75,22.050363636363638,13.45618181818182,"(20.0, 25.0]","(10.0, 15.0]"
791,307.5276073619632,192.82822085889572,210,pos18,rep2,17.5,19.989294478527608,12.533834355828223,"(15.0, 20.0]","(10.0, 15.0]"
808,586.97265625,278.640625,77,pos19,rep2,6.416666666666666,38.15322265625,18.111640625,"(35.0, 40.0]","(15.0, 20.0]"
813,442.8571428571428,262.987012987013,92,pos19,rep2,7.666666666666666,28.78571428571428,17.094155844155843,"(25.0, 30.0]","(15.0, 20.0]"
870,146.72413793103448,365.8965517241379,157,pos19,rep2,13.083333333333332,9.537068965517241,23.783275862068965,"(5.0, 10.0]","(20.0, 25.0]"
886,245.0,434.0,183,pos19,rep2,15.25,15.925,28.21,"(15.0, 20.0]","(25.0, 30.0]"
898,13.876923076923076,325.73846153846154,204,pos19,rep2,17.0,0.9019999999999999,21.173000000000002,"(-0.001, 5.0]","(20.0, 25.0]"
1,264.2783505154639,624.8453608247422,73,pos2,rep3,6.083333333333333,17.178092783505154,40.61494845360824,"(15.0, 20.0]","(40.0, 45.0]"
6,160.53333333333333,437.6333333333333,174,pos2,rep3,14.5,10.434666666666667,28.446166666666667,"(10.0, 15.0]","(25.0, 30.0]"
34,593.5017301038063,271.02076124567475,70,pos3,rep3,5.833333333333333,38.57761245674741,17.61634948096886,"(35.0, 40.0]","(15.0, 20.0]"
38,718.7677165354331,389.7165354330709,74,pos3,rep3,6.166666666666666,46.71990157480315,25.331574803149607,"(45.0, 50.0]","(25.0, 30.0]"
138,96.8273381294964,293.7913669064748,64,pos4,rep3,5.333333333333333,6.293776978417266,19.096438848920865,"(5.0, 10.0]","(15.0, 20.0]"
