colony_id,x,y,frame,position,replicate
6572,366.0059697865764,173.13700099162926,35,pos25,replicate2
6573,151.67631221133314,132.66916354735255,37,pos25,replicate2
6574,63.24659335161742,63.72395901265891,37,pos25,replicate2
6575,241.60483986528135,269.06076382250734,20,pos25,replicate2
6576,202.6358112152371,263.06552864557744,33,pos25,replicate2
6577,133.6906066805435,363.48571785915294,14,pos25,replicate2
6578,250.5976926306762,393.4618937438024,26,pos25,replicate2
6579,360.01073460964653,57.728723835729056,100,pos25,replicate2
7420,378.5448206452675,107.81188690931174,67,pos26,replicate2
7421,387.5896547234619,165.09583607120942,67,pos26,replicate2
7422,206.69297315957448,201.2751723839869,37,pos26,replicate2
8188,83.90199009128877,57.39213662581558,35,pos27,replicate2
8189,314.87448267041367,127.42895695625992,34,pos27,replicate2
8190,268.6799841545887,163.19243967818895,34,pos27,replicate2
8191,586.0808933117087,69.31329753312525,30,pos27,replicate2
8192,699.3319219311506,51.431556172160754,22,pos27,replicate2
8193,465.3791391251983,11.1976381099906,20,pos27,replicate2
8194,465.3791391251983,38.02025015143737,20,pos27,replicate2
8195,215.03476007169513,266.0124525037349,1,pos27,replicate2
8196,527.9652338885741,306.246370565905,0,pos27,replicate2
8197,446.0072526508201,336.0492728341792,0,pos27,replicate2
8198,229.93621120583225,257.0715818232526,46,pos27,replicate2
8199,186.7220029168347,289.8547743183542,46,pos27,replicate2
8200,308.91390221675886,268.99274273056227,46,pos27,replicate2
8201,215.03476007169513,109.5472155952954,42,pos27,replicate2
8202,522.0046534349192,76.76402310019381,19,pos27,replicate2
